image_name,scale,center_w,center_h,fl_1_x,fl_1_y,fl_2_x,fl_2_y,px_to_mm_rate,mm_dist,Patient,Split,Algo,index
Patient01696_Plane5_1_of_1.png,1.47058823529412,320.0,196.0,168,139,504,137,0.09433962264150944,0.0,1696.0,Train,AlokaFit,400
Patient01699_Plane5_1_of_1.png,1.47058823529412,320.0,196.0,248,78,537,123,0.125,0.0,1699.0,Train,AlokaFit,401
Patient01704_Plane5_1_of_2.png,2.20358455882353,479.5,330.5,362,194,682,312,0.10273972602739699,5.0,1704.0,Train,,402
Patient01705_Plane5_1_of_1.png,2.20358455882353,479.5,330.5,254,165,479,139,0.115702479338843,5.0,1705.0,Train,,403
Patient01707_Plane5_1_of_3.png,2.20358455882353,479.5,330.5,361,265,679,261,0.105691056910569,5.0,1707.0,Train,,404
Patient01707_Plane5_2_of_3.png,2.20358455882353,479.5,330.5,313,445,589,438,0.110169491525424,5.0,1707.0,Train,,405
Patient01711_Plane5_1_of_1.png,2.61259191176471,568.5,393.5,324,164,753,76,0.12012012012012,5.0,1711.0,Train,,406
Patient01712_Plane5_1_of_1.png,2.61259191176471,568.5,393.5,333,304,598,475,0.0987654320987654,5.0,1712.0,Train,,407
Patient01714_Plane5_1_of_1.png,1.47058823529412,320.0,196.0,190,156,480,81,0.1219512195121951,0.0,1714.0,Train,AlokaFit,408
Patient01715_Plane5_1_of_1.png,1.47058823529412,320.0,196.0,175,195,498,140,0.1063829787234043,0.0,1715.0,Train,AlokaFit,409
Patient01716_Plane5_1_of_1.png,1.5362428842504745,320.0,196.0,334,91,573,94,0.1515151515151515,0.0,1716.0,Train,AlokaFit,410
Patient01717_Plane5_1_of_1.png,1.47058823529412,320.0,196.0,212,97,431,69,0.125,0.0,1717.0,Train,AlokaFit,411
Patient01718_Plane5_1_of_1.png,2.61259191176471,568.5,393.5,520,205,941,175,0.0811688311688312,5.0,1718.0,Train,,412
Patient01719_Plane5_1_of_2.png,2.20358455882353,479.5,330.5,508,125,726,260,0.12376237623762401,5.0,1719.0,Train,,413
Patient01726_Plane5_1_of_1.png,2.61259191176471,568.5,393.5,357,203,738,162,0.197368421052632,5.0,1726.0,Train,,414
Patient01727_Plane5_1_of_1.png,1.47058823529412,320.0,196.0,169,112,550,160,0.08928571428571429,0.0,1727.0,Train,AlokaFit,415
Patient01728_Plane5_1_of_1.png,1.47058823529412,320.0,196.0,264,95,474,157,0.1136363636363636,0.0,1728.0,Train,AlokaFit,416
Patient01729_Plane5_1_of_1.png,1.47058823529412,320.0,196.0,199,149,467,58,0.1063829787234043,0.0,1729.0,Train,AlokaFit,417
Patient01738_Plane5_1_of_1.png,1.47058823529412,320.0,196.0,213,88,538,138,0.09433962264150944,0.0,1738.0,Train,AlokaFit,418
Patient01739_Plane5_1_of_1.png,1.47058823529412,320.0,196.0,172,195,466,94,0.1063829787234043,0.0,1739.0,Train,AlokaFit,419
Patient01740_Plane5_1_of_1.png,1.47058823529412,320.0,196.0,206,122,513,164,0.1063829787234043,0.0,1740.0,Train,AlokaFit,420
Patient01741_Plane5_1_of_1.png,1.47058823529412,320.0,196.0,143,229,523,120,0.1388888888888889,0.0,1741.0,Train,AlokaFit,421
Patient01743_Plane5_3_of_3.png,2.20358455882353,479.5,330.5,368,262,555,408,0.12068965517241399,5.0,1743.0,Train,,422
Patient01749_Plane5_1_of_1.png,1.47058823529412,320.0,196.0,198,87,562,153,0.08196721311475409,0.0,1749.0,Train,AlokaFit,423
Patient01750_Plane5_1_of_1.png,1.47058823529412,320.0,196.0,181,212,469,77,0.08928571428571429,0.0,1750.0,Train,AlokaFit,424
Patient01752_Plane5_1_of_2.png,1.4755218216318793,320.0,196.0,224,145,563,117,0.1,0.0,1752.0,Train,AlokaFit,425
Patient01752_Plane5_2_of_2.png,1.47058823529412,320.0,196.0,333,221,516,234,0.1,0.0,1752.0,Train,AlokaFit,426
Patient01760_Plane5_1_of_1.png,2.61259191176471,568.5,393.5,275,312,657,200,0.16227180527383406,5.0,1760.0,Train,,427
Patient01763_Plane5_1_of_2.png,2.61259191176471,568.5,393.5,349,202,723,134,0.14423076923076902,5.0,1763.0,Train,,428
Patient01763_Plane5_2_of_2.png,2.61259191176471,568.5,393.5,407,228,779,119,0.14423076923076902,5.0,1763.0,Train,,429
Patient01768_Plane5_1_of_1.png,2.61259191176471,568.5,393.5,537,199,918,235,0.115131578947368,5.0,1768.0,Train,,430
Patient01782_Plane5_1_of_2.png,2.20358455882353,479.5,330.5,195,342,462,299,0.10335917312661501,5.0,1782.0,Train,,431
Patient01782_Plane5_2_of_2.png,2.20358455882353,479.5,330.5,200,445,501,520,0.103211009174312,5.0,1782.0,Train,,432
Patient01785_Plane5_1_of_1.png,2.61259191176471,568.5,393.5,390,451,741,569,0.33333333333333304,5.0,1785.0,Train,,433
Patient01786_Plane5_1_of_1.png,2.61259191176471,568.5,393.5,310,208,715,310,0.0913838120104439,5.0,1786.0,Train,,434
Patient01791_Plane5_1_of_1.png,2.61259191176471,568.5,393.5,351,151,795,56,0.143581081081081,5.0,1791.0,Train,,435
Patient01792_Plane5_1_of_1.png,2.20818014705882,480.5,331.5,297,401,557,430,0.133928571428571,5.0,1792.0,Train,,436
001_FL.jpg,2.610294117647059,568.0,395.5,788,305,348,264,,,,Train,,437
002_FL.jpeg,2.2058823529411766,480.0,360.0,561,448,225,372,0.142405063291139,,,Train,,438
002_2FL.jpeg,2.2058823529411766,480.0,360.0,605,363,274,179,0.142405063291139,,,Train,,439
002_3FL.jpeg,2.2058823529411766,480.0,360.0,730,199,142,300,0.10940919037199101,,,Train,,440
020_FL.jpeg,2.1920955882352944,477.0,329.0,665,304,498,214,0.17495395948434606,,,Train,,441
020_2FL.jpeg,2.1920955882352944,477.0,329.0,653,293,490,210,0.17495395948434606,,,Train,,442
020_3FL.jpeg,2.610294117647059,568.0,390.5,821,169,350,137,0.12145748987854305,,,Train,,443
020_4FL.jpeg,2.1920955882352944,477.0,329.0,766,218,255,238,0.125673249551167,,,Train,,444
020_5FL.jpeg,2.1920955882352944,477.0,329.0,805,304,166,303,0.10869565217391301,,,Train,,445
022_FL.jpeg,2.1920955882352944,477.0,329.0,704,254,236,280,0.132743362831858,,,Train,,446
022_2FL.jpeg,2.1920955882352944,477.0,329.0,684,269,178,314,0.125673249551167,,,Train,,447
023_FL.jpeg,2.1920955882352944,477.0,329.0,663,237,389,191,0.11214953271027996,,,Train,,448
023_2FL.jpeg,2.1920955882352944,477.0,329.0,569,123,235,99,0.0964912280701754,,,Train,,449
024_FL.jpeg,2.1920955882352944,477.0,329.0,570,363,289,251,0.17495395948434606,,,Train,,450
024_2FL.jpeg,2.3863377609108163,477.0,329.0,870,387,424,291,0.155109489051095,,,Train,,451
024_3FL.jpeg,2.1920955882352944,477.0,329.0,757,341,287,272,0.155038759689922,,,Train,,452
027_FL.jpeg,2.1920955882352944,477.0,329.0,722,136,338,202,0.18604651162790692,,,Train,,453
027_2FL.jpeg,2.1920955882352944,477.0,329.0,657,214,298,272,0.19348268839103894,,,Train,,454
027_3FL.jpeg,2.1920955882352944,477.0,329.0,741,452,235,440,0.062992125984252,,,Train,,455
027_4FL.jpeg,2.1920955882352944,477.0,329.0,706,178,412,174,0.11041009463722401,,,Train,,456
028_FL.jpeg,2.1920955882352944,477.0,329.0,590,260,286,260,0.0985663082437276,,,Train,,457
028_2FL.jpeg,2.1920955882352944,477.0,329.0,602,268,356,334,0.125391849529781,,,Train,,458
028_3FL.jpeg,2.610294117647059,568.0,391.5,916,252,481,223,0.16806722689075596,,,Train,,459
028_4FL.jpeg,2.610294117647059,568.0,391.5,897,257,463,206,0.16806722689075596,,,Train,,460
028_5FL.jpeg,2.610294117647059,568.0,392.5,761,302,319,120,0.13962765957446802,,,Train,,461
028_6FL.jpeg,2.1920955882352944,477.0,329.0,770,222,196,178,0.13196480938416402,,,Train,,462
029_FL.jpeg,2.610294117647059,568.0,393.0,552,285,284,266,0.11607142857142899,,,Train,,463
029_2FL.jpeg,2.1920955882352944,477.0,329.0,684,298,184,295,0.127504553734062,,,Train,,464
029_3FL.jpeg,2.198102466793169,477.0,329.0,839,173,310,225,0.115894039735099,,,Train,,465
029_4FL.jpeg,2.1920955882352944,477.0,329.0,833,179,341,218,0.12195121951219501,,,Train,,466
029_5FL.jpeg,2.610294117647059,568.0,391.5,776,261,466,293,0.0980392156862745,,,Train,,467
029_6FL.jpeg,2.610294117647059,568.0,392.5,531,350,158,508,0.0691699604743083,,,Train,,468
030_FL.jpeg,2.1920955882352944,477.0,329.0,652,179,326,179,0.102915951972556,,,Train,,469
030_2FL.jpeg,2.1920955882352944,477.0,329.0,734,203,286,174,0.16407599309153698,,,Train,,470
030_3FL.jpeg,2.1920955882352944,477.0,329.0,662,198,262,167,0.176767676767677,,,Train,,471
030_4FL.jpeg,2.1920955882352944,477.0,329.0,552,141,234,259,0.20952380952381,,,Train,,472
030_5FL.jpeg,2.1920955882352944,477.0,329.0,599,142,270,249,0.20952380952381,,,Train,,473
030_6FL.jpeg,2.1920955882352944,477.0,329.0,653,173,318,259,0.20952380952381,,,Train,,474
030_7FL.jpeg,2.1920955882352944,477.0,329.0,650,173,320,258,0.20952380952381,,,Train,,475
030_8FL.jpeg,2.1920955882352944,477.0,329.0,739,243,246,227,0.154440154440154,,,Train,,476
031_2FL.png,1.9393382352941173,422.0,310.5,556,222,276,202,,,,Train,,477
032_FL.png,2.683823529411765,584.0,411.0,861,395,443,341,,,,Train,,478
032_2FL.png,2.6608455882352944,579.0,404.0,941,215,644,257,,,,Train,,479
032_3FL.png,2.5643382352941178,558.0,400.0,589,497,367,433,,,,Train,,480
032_4FL.png,2.534466911764706,551.5,397.0,731,194,507,205,,,,Train,,481
034_3FL.png,2.3965992647058822,521.5,409.0,585,208,154,213,,,,Train,,482
035_FL.png,2.4034926470588243,523.0,397.5,697,251,202,244,,,,Train,,483
047_FL.png,5.533088235294118,1204.0,782.0,1408,550,945,545,,,,Train,,484
047_2FL.png,5.579044117647059,1214.0,791.0,1358,467,814,409,,,,Train,,485
050_FL.png,5.4733455882352935,1191.0,819.0,1303,609,431,573,,,,Train,,486
054_FL.png,4.944852941176472,1076.0,751.0,1502,219,873,68,,,,Train,,487
056_FL.png,5.4411764705882355,1184.0,808.0,1762,454,711,533,,,,Train,,488
101_FL.jpeg,2.7045036764705883,588.5,396.0,569,312,370,306,0.155228758169935,,,Train,,489
101_2FL.jpeg,2.7205882352941178,592.0,386.5,574,303,370,299,0.155228758169935,,,Train,,490
102_FL.jpeg,2.6608455882352944,579.0,391.0,442,263,278,270,0.19174041297935104,,,Train,,491
102_2FL.jpeg,2.6608455882352944,579.0,393.0,444,262,282,272,0.19174041297935104,,,Train,,492
103_FL.jpeg,2.7113970588235294,590.0,390.5,724,199,495,232,0.17705382436260605,,,Train,,493
103_2FL.jpeg,2.7113970588235294,590.0,392.0,727,202,504,230,0.17705382436260605,,,Train,,494
104_FL.jpeg,2.7113970588235294,590.0,400.0,793,453,598,309,0.12403100775193801,,,Train,,495
104_2FL.jpeg,2.7113970588235294,590.0,394.5,801,458,595,309,0.12403100775193801,,,Train,,496
105_FL.jpeg,2.702205882352941,588.0,391.0,628,213,359,268,0.10416666666666699,,,Train,,497
105_2FL.jpeg,2.702205882352941,588.0,384.5,639,211,358,270,0.10416666666666699,,,Train,,498
105_3FL.jpeg,2.702205882352941,588.0,400.5,874,385,511,309,0.07772020725388601,,,Train,,499
105_4FL.jpeg,2.702205882352941,588.0,399.5,869,392,511,310,0.07772020725388601,,,Train,,500
106_FL.jpeg,2.7113970588235294,590.0,395.5,669,204,394,182,0.115546218487395,,,Train,,501
106_2FL.jpeg,2.7113970588235294,590.0,397.0,675,204,399,186,0.115546218487395,,,Train,,502
107_FL.jpeg,2.7113970588235294,590.0,398.0,753,280,299,234,0.0710227272727273,,,Train,,503
107_2FL.jpeg,2.7113970588235294,590.0,390.0,759,280,302,235,0.0710227272727273,,,Train,,504
111_FL.jpeg,2.619485294117647,570.0,433.5,786,335,467,213,0.0952380952380952,,,Train,,505
111_2FL.jpeg,2.619485294117647,570.0,395.5,812,328,435,178,0.0806451612903226,,,Train,,506
112_FL.jpeg,2.619485294117647,570.0,395.0,882,260,533,284,0.0961538461538462,,,Train,,507
112_2FL.jpeg,2.619485294117647,570.0,395.0,882,260,533,284,0.0961538461538462,,,Train,,508
113_FL.jpeg,2.578125,561.0,394.0,632,124,322,136,0.0974025974025974,,,Train,,509
113_2FL.jpeg,2.578125,561.0,388.5,623,122,318,134,0.0974025974025974,,,Train,,510
114_FL.jpeg,2.614889705882353,569.0,420.0,722,216,531,177,0.164835164835165,,,Train,,511
114_2FL.jpeg,2.614889705882353,569.0,382.5,726,218,533,179,0.164835164835165,,,Train,,512
121_FL.jpeg,2.614889705882353,569.0,409.0,634,319,379,351,0.134228187919463,,,Train,,513
121_3FL.jpeg,2.614889705882353,569.0,410.0,559,295,303,312,0.13368983957219302,,,Train,,514
121_4FL.jpeg,2.614889705882353,569.0,409.0,543,272,201,298,0.10121457489878499,,,Train,,515
121_5FL.jpeg,2.614889705882353,569.0,413.5,757,283,416,308,0.100286532951289,,,Train,,516
121_2FL.jpeg,2.614889705882353,569.0,391.5,763,276,408,304,0.100286532951289,,,Train,,517
123_FL.jpeg,2.605698529411765,567.0,407.5,644,325,161,301,0.0649350649350649,,,Train,,518
123_2FL.jpeg,2.605698529411765,567.0,408.5,996,198,459,280,0.0574712643678161,,,Train,,519
123_3FL.jpeg,2.605698529411765,567.0,394.5,963,188,416,273,0.0574712643678161,,,Train,,520
123_4FL.jpeg,2.605698529411765,567.0,392.5,968,186,426,274,0.0574712643678161,,,Train,,521
125_FL.jpeg,2.0955882352941178,456.0,307.0,678,172,370,189,,,,Train,,522
201_FL.jpeg,2.683823529411765,584.0,383.5,800,317,444,265,0.0864779874213836,,,Train,,523
201_2FL.jpeg,2.649356617647059,576.5,388.0,801,307,436,266,0.0864779874213836,,,Train,,524
204_FL.jpeg,2.7090992647058822,589.5,360.0,684,174,370,312,0.0980392156862745,,,Train,,525
204_2FL.jpeg,2.7159926470588243,591.0,394.5,684,196,371,338,0.0980392156862745,,,Train,,526
205_FL.jpeg,2.653952205882353,577.5,396.0,738,229,333,268,0.078740157480315,,,Train,,527
205_2FL.jpeg,2.6677389705882355,580.5,399.5,759,224,345,263,0.078740157480315,,,Train,,528
206_FL.jpeg,2.672334558823529,581.5,393.0,723,157,289,287,0.0685975609756098,,,Train,,529
206_2FL.jpeg,2.6677389705882355,580.5,396.0,722,161,282,299,0.0685975609756098,,,Train,,530
207_FL.jpeg,2.649356617647059,576.5,400.0,724,262,272,146,0.0715307582260372,,,Train,,531
207_2FL.jpeg,2.672334558823529,581.5,395.0,732,245,285,129,0.0715307582260372,,,Train,,532
